,Category,Message,Cleaned
5107,0,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,i realli need kiss u i miss u my babi from ur babi eva
5109,0,Oh you got many responsibilities.,oh got mani respons
5110,1,You have 1 new message. Please call 08715205273,you new messag pleas call
5111,0,I've reached sch already...,i reach sch alreadi
5112,1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,decemb had mobil mth you entitl updat latest colour camera mobil free call the mobil updat vco free
5113,0,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,u definit need modul e human di sem izzit u wan take modul st
5114,0,Argh why the fuck is nobody in town ;_;,argh fuck nobodi town
5115,1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",get lion england tone repli lionm mono lionp poli go www rington co uk origin n best tone gbp network oper rate appli
5116,0,Thanks. Fills me with complete calm and reassurance! ,thank fill complet calm reassur
5117,0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz mean
5118,0,Are you driving or training?,are drive train
5119,0,Lol for real. She told my dad I have cancer,lol real she told dad i cancer
5120,1,PRIVATE! Your 2003 Account Statement for 078,privat your account statement
5121,0,"Oops I did have it,  &lt;#&gt; ?",oop i lt gt
5122,0,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",not enufcredeit tocal shall ileav uni at get a bu to yor hous
5123,0,"Hi Chikku, send some nice msgs",hi chikku send nice msg
5124,0,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",he imposs argu alway treat like sub like never releas which i remind necessari
5125,0,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",after work ah den plu lor u workin oso rite den go orchard lor place go liao
5126,0,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",to wonder okor great month we cherish guy wish well day mojibiola
5127,0,Cuz ibored. And don wanna study,cuz ibor and wanna studi
5128,0,Wot about on wed nite I am 3 then but only til 9!,wot wed nite i til
5130,0,Any way where are you and what doing.,ani way
5131,0,That sucks. I'll go over so u can do my hair. You'll do it free right?,that suck i go u hair you free right
5132,0,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,still work and time also tri ad zero that save the check lt gt
5133,0,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",hmm dunno leh mayb bag goigng dat small or ju anyth except perfum smth dat keep
5134,0,Sday only joined.so training we started today:),sday join train start today
5135,0,Sorry * was at the grocers.,sorri grocer
5136,0,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,there nice pub near franki n benni near warner cinema
5137,1,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",you ve won your costa del sol holiday await collect call now toclaim sae tc pobox stockport sk xh cost pm max min
5138,0,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,yup i havent you want go yoga i call book
5139,0,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,oh shut omg yesterday i dream i kid boy i piss not kid boy i even told mark dream chang diaper caus i get owe face
5140,0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,yeah i imagin would realli gentl unlik doc treat patient like turkey
5142,0,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,now start dont stop just pray good idea anyth see help guy forward link
5143,0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,hi darlin im helen fone im gonna b princ nite pleas come tb love kate
5144,0,I'm in office now da:)where are you?,i offic da
5145,0,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,aiyar u poor thing i give u support k jia i think u
5146,0,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,oh unintent bad time great finger train play along will give fifteen min warn
5147,1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,get garden readi summer free select summer bulb seed worth the scotsman saturday to stop go notxt co uk
5148,0,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),k come wenev u lik come also tel vikki come get free time
5149,0,Pls call me da. What happen.,pl call da what happen
5150,0,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",happi new year u ur famili may new year bring happi stabil tranquil ur vibrant colour life
5151,0,No problem with the renewal. I.ll do it right away but i dont know his details.,no problem renew i right away dont know detail
5152,0,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,idk i sit stop shop park lot right bawl eye feel like failur everyth nobodi want feel like fail
5153,0,Haven't left yet so probably gonna be here til dinner,haven left yet probabl gonna til dinner
5154,0,"Like  &lt;#&gt; , same question",like lt gt question
5155,0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,my new year eve wa ok i went to a parti with my boyfriend who is thi si then hey
5156,0,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",sir i need velusami sir date birth compani bank facil detail
5157,0,K k:) sms chat with me.,k k sm chat
5158,0,I will come with karnan car. Please wait till 6pm will directly goto doctor.,i come karnan car pleas wait till pm directli goto doctor
5159,0,No but the bluray player can,no bluray player
5160,0,Ok... Then r we meeting later?,ok then r meet later
5161,0,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,lol i need cash nitro hurri come i crash
5162,0,Just send a text. We'll skype later.,just send text we skype later
5163,0,Ok leave no need to ask,ok leav need ask
5165,0,ÌÏ still got lessons?  ÌÏ in sch?,still got lesson sch
5166,0,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,y dun believ leh i tot told true alreadi i thk muz c us tog believ
5167,0,Oh did you charge camera,oh charg camera
5168,0,"IÛ÷ve got some salt, you can rub it in my open wounds if you like!",i got salt rub open wound like
5169,0,Now i'm going for lunch.,now go lunch
5170,0,I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.,i school n da lab stuff give call r done
5172,0,"Aight, text me tonight and we'll see what's up",aight text tonight see
5173,0,U 2.,u
5174,0,Water logging in desert. Geoenvironmental implications.,water log desert geoenvironment implic
5177,0,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",veri strang watch nd one bed sweet dream miss u
5178,1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,sm auction a brand new nokia auction today auction free join take part txt nokia
5179,0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",hi hope u r ok said would text u seen let gentli pleas
5180,0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",babe i fuck love you know fuck good hear voic i need i crave i get enough i ador ahmad kiss
5181,0,K sure am in my relatives home. Sms me de. Pls:-),k sure rel home sm de pl
5183,0,"Fuuuuck I need to stop sleepin, sup",fuuuuck i need stop sleepin sup
5184,0,I'm in town now so i'll jus take mrt down later.,i town ju take mrt later
5185,0,I just cooked a rather nice salmon a la you,i cook rather nice salmon la
5186,0,I uploaded mine to Facebook,i upload mine facebook
5187,0,WHAT TIME U WRKIN?,what time u wrkin
5189,1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,ree entri weekli comp chanc win ipod txt pod get entri std txt rate t c appli detail
5190,1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,our record indic u mayb entitl pound compens accid to claim free repli claim msg stop txt stop
5192,0,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,oh oh den muz chang plan liao go back yan jiu
5193,0,"It's wylie, you in tampa or sarasota?",it wyli tampa sarasota
5194,0,Ok... Take ur time n enjoy ur dinner...,ok take ur time n enjoy ur dinner
5195,0,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,darren say dat u meet da ge den dun meet dinner co later u leav xy feel awkward den u meet lunch lor
5196,1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",spook mob halloween collect logo pic messag plu free eeri tone txt card spook zed p per logo pic
5197,0,I like cheap! But iÛ÷m happy to splash out on the wine if it makes you feel better..,i like cheap but happi splash wine make feel better
5198,0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,she fine i difficulti phone it work mine can pl send anoth friend request
5199,0,Ugh my leg hurts. Musta overdid it on mon.,ugh leg hurt musta overdid mon
5200,1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,call germani penc per minut call fix line via access number no prepay direct access www telediscount co uk
